Epoch,Loss,Train Accuracy,Test Accuracy,Time
0,0.7062015533447266,0.6529411764705882,0.7777777777777778,0.03045821189880371
1,0.5021959543228149,0.6529411764705882,0.7777777777777778,0.050458431243896484
2,0.5475592017173767,0.6529411764705882,0.7777777777777778,0.06932353973388672
3,0.5698825120925903,0.6529411764705882,0.7777777777777778,0.08782029151916504
4,0.5446840524673462,0.6529411764705882,0.7777777777777778,0.10790014266967773
5,0.5045250058174133,0.6647058823529411,0.7777777777777778,0.1274111270904541
6,0.4747210741043091,0.7588235294117647,0.7777777777777778,0.14729022979736328
7,0.4664314389228821,0.8,0.8333333333333334,0.16716909408569336
8,0.47377100586891174,0.8588235294117647,0.8888888888888888,0.18728113174438477
9,0.47820913791656494,0.8588235294117647,0.8888888888888888,0.2068636417388916
10,0.4680483341217041,0.8117647058823529,0.8888888888888888,0.22637510299682617
11,0.4487391710281372,0.788235294117647,0.8888888888888888,0.2461695671081543
12,0.43212997913360596,0.7705882352941177,0.7222222222222222,0.26570820808410645
13,0.42486947774887085,0.7529411764705882,0.7777777777777778,0.2852463722229004
14,0.42446252703666687,0.7529411764705882,0.7777777777777778,0.30483388900756836
15,0.42345863580703735,0.7764705882352941,0.7222222222222222,0.32455015182495117
16,0.4164302945137024,0.7823529411764706,0.7777777777777778,0.3443765640258789
17,0.4050203263759613,0.7941176470588235,0.8888888888888888,0.36530184745788574
18,0.3956367075443268,0.8176470588235294,0.8888888888888888,0.38506293296813965
19,0.3923990726470947,0.8588235294117647,0.8888888888888888,0.4046494960784912
20,0.391149640083313,0.8647058823529412,0.8888888888888888,0.4241480827331543
21,0.38475021719932556,0.8294117647058824,0.8888888888888888,0.4436066150665283
22,0.3747760057449341,0.8117647058823529,0.8888888888888888,0.4626450538635254
23,0.3684892952442169,0.8,0.8888888888888888,0.4812202453613281
24,0.36717545986175537,0.7941176470588235,0.8888888888888888,0.4993436336517334
25,0.3651106357574463,0.8117647058823529,0.8888888888888888,0.5188848972320557
26,0.35918641090393066,0.8235294117647058,0.8888888888888888,0.538311243057251
27,0.35401320457458496,0.8588235294117647,0.8888888888888888,0.5576345920562744
28,0.3531709909439087,0.8647058823529412,0.8888888888888888,0.577031135559082
29,0.35138607025146484,0.8529411764705882,0.8888888888888888,0.5965385437011719
30,0.34616366028785706,0.8235294117647058,0.8888888888888888,0.6159253120422363
31,0.34363123774528503,0.8235294117647058,0.8888888888888888,0.6354613304138184
32,0.34346893429756165,0.8235294117647058,0.8888888888888888,0.6549673080444336
33,0.3403499722480774,0.8529411764705882,0.8888888888888888,0.6744215488433838
34,0.3375735282897949,0.8764705882352941,0.8888888888888888,0.6934428215026855
35,0.3381218910217285,0.8647058823529412,0.8888888888888888,0.7120192050933838
36,0.3359624147415161,0.8352941176470589,0.8888888888888888,0.7301023006439209
37,0.3340468108654022,0.8235294117647058,0.8888888888888888,0.7496421337127686
38,0.33444610238075256,0.8411764705882353,0.8888888888888888,0.7689847946166992
39,0.33228838443756104,0.8705882352941177,0.8888888888888888,0.7883014678955078
40,0.33113107085227966,0.8764705882352941,0.8888888888888888,0.807574987411499
41,0.33091282844543457,0.8647058823529412,0.8888888888888888,0.8272264003753662
42,0.328561007976532,0.8529411764705882,0.8888888888888888,0.8467719554901123
43,0.32828769087791443,0.8588235294117647,0.8888888888888888,0.8663060665130615
44,0.3268885016441345,0.8764705882352941,0.8888888888888888,0.8858752250671387
45,0.3253572881221771,0.8764705882352941,0.8888888888888888,0.9053239822387695
46,0.32491669058799744,0.8764705882352941,0.8888888888888888,0.9244608879089355
47,0.32296955585479736,0.8705882352941177,0.8888888888888888,0.9431777000427246
48,0.32254695892333984,0.8705882352941177,0.8888888888888888,0.9613409042358398
49,0.3210783898830414,0.888235294117647,0.8333333333333334,0.9805982112884521
50,0.3204030990600586,0.888235294117647,0.8333333333333334,0.9999420642852783
51,0.3194420337677002,0.8647058823529412,0.8888888888888888,1.0193490982055664
52,0.3186309039592743,0.8647058823529412,0.8888888888888888,1.0386810302734375
53,0.31773680448532104,0.8823529411764706,0.8333333333333334,1.0582244396209717
54,0.3166593909263611,0.8823529411764706,0.8333333333333334,1.077831506729126
55,0.31579825282096863,0.8764705882352941,0.8888888888888888,1.0973048210144043
56,0.3150433599948883,0.8764705882352941,0.8333333333333334,1.1167726516723633
57,0.3140006363391876,0.888235294117647,0.8333333333333334,1.1362299919128418
58,0.3132905662059784,0.8823529411764706,0.8333333333333334,1.1553409099578857
59,0.31205326318740845,0.8764705882352941,0.8333333333333334,1.1740925312042236
60,0.31140270829200745,0.888235294117647,0.8333333333333334,1.192277193069458
61,0.31024619936943054,0.888235294117647,0.8333333333333334,1.211501121520996
62,0.309379905462265,0.8823529411764706,0.8333333333333334,1.23077392578125
63,0.3084169626235962,0.888235294117647,0.8333333333333334,1.2500169277191162
64,0.3071376085281372,0.888235294117647,0.8333333333333334,1.2692055702209473
65,0.306330144405365,0.8823529411764706,0.8333333333333334,1.288759708404541
66,0.3053759038448334,0.888235294117647,0.8333333333333334,1.3083579540252686
67,0.3041660487651825,0.888235294117647,0.8333333333333334,1.3279380798339844
68,0.30316784977912903,0.8823529411764706,0.8333333333333334,1.3473610877990723
69,0.30235275626182556,0.888235294117647,0.8333333333333334,1.3666129112243652
70,0.30136993527412415,0.8823529411764706,0.8333333333333334,1.3852827548980713
71,0.3001846671104431,0.888235294117647,0.8333333333333334,1.4037806987762451
72,0.29902008175849915,0.8823529411764706,0.8333333333333334,1.422835350036621
73,0.29789718985557556,0.8823529411764706,0.8333333333333334,1.442218542098999
74,0.2967851161956787,0.8941176470588236,0.8333333333333334,1.461594820022583
75,0.29574427008628845,0.888235294117647,0.8333333333333334,1.4809880256652832
76,0.2947409749031067,0.888235294117647,0.8333333333333334,1.5002849102020264
77,0.2936621606349945,0.8941176470588236,0.8333333333333334,1.519787073135376
78,0.2925737798213959,0.888235294117647,0.8888888888888888,1.5392606258392334
79,0.2918925881385803,0.9,0.8333333333333334,1.5587563514709473
80,0.2955794632434845,0.8294117647058824,0.8888888888888888,1.5782763957977295
81,0.3186532258987427,0.8705882352941177,0.8333333333333334,1.597771167755127
82,0.3166356384754181,0.8941176470588236,0.8888888888888888,1.616872787475586
83,0.2888906002044678,0.8470588235294118,0.8888888888888888,1.6355743408203125
84,0.3036136329174042,0.9,0.8333333333333334,1.6536800861358643
85,0.2933104932308197,0.9,0.8333333333333334,1.6731164455413818
86,0.2918861508369446,0.8588235294117647,0.8888888888888888,1.6924896240234375
87,0.2965105473995209,0.888235294117647,0.8888888888888888,1.7118861675262451
88,0.28635117411613464,0.8823529411764706,0.8333333333333334,1.7311811447143555
89,0.2963021993637085,0.888235294117647,0.8333333333333334,1.7507867813110352
90,0.2840453088283539,0.8764705882352941,0.8888888888888888,1.7702686786651611
91,0.29245325922966003,0.888235294117647,0.8333333333333334,1.7897958755493164
92,0.28376713395118713,0.8941176470588236,0.8333333333333334,1.809187889099121
93,0.28808292746543884,0.8823529411764706,0.8888888888888888,1.8284666538238525
94,0.28430071473121643,0.8823529411764706,0.8888888888888888,1.8474071025848389
95,0.28397029638290405,0.9,0.8333333333333334,1.865959644317627
96,0.2839750051498413,0.8941176470588236,0.8333333333333334,1.8843460083007812
97,0.28055351972579956,0.8823529411764706,0.8888888888888888,1.9039041996002197
98,0.28303083777427673,0.8941176470588236,0.8333333333333334,1.923274040222168
99,0.2782142758369446,0.9,0.8333333333333334,1.9425523281097412
100,0.281528502702713,0.8941176470588236,0.8333333333333334,1.9619510173797607
101,0.2770243287086487,0.888235294117647,0.8888888888888888,1.9814417362213135
102,0.27860015630722046,0.9,0.8333333333333334,2.0008440017700195
103,0.2768714129924774,0.9,0.8333333333333334,2.020733118057251
104,0.27510279417037964,0.888235294117647,0.8888888888888888,2.0404605865478516
105,0.2762351632118225,0.9,0.8333333333333334,2.060033082962036
106,0.2729794979095459,0.9,0.8333333333333334,2.079545497894287
107,0.2740188539028168,0.8941176470588236,0.8333333333333334,2.0987846851348877
108,0.2729012668132782,0.8941176470588236,0.8333333333333334,2.1172890663146973
109,0.27075663208961487,0.8941176470588236,0.8333333333333334,2.1354117393493652
110,0.27190306782722473,0.8941176470588236,0.8333333333333334,2.1548914909362793
111,0.2701352834701538,0.8941176470588236,0.8333333333333334,2.1742653846740723
112,0.26848745346069336,0.8941176470588236,0.8333333333333334,2.1935064792633057
113,0.2691153883934021,0.8941176470588236,0.8333333333333334,2.212998867034912
114,0.2675614655017853,0.8941176470588236,0.8333333333333334,2.232504367828369
115,0.2659357488155365,0.8941176470588236,0.8333333333333334,2.252081871032715
116,0.2661423981189728,0.8941176470588236,0.8333333333333334,2.2716338634490967
117,0.26543739438056946,0.9,0.8333333333333334,2.2915475368499756
118,0.2634868025779724,0.9,0.8333333333333334,2.3110716342926025
119,0.2627447247505188,0.8941176470588236,0.8333333333333334,2.3307714462280273
120,0.2628914415836334,0.888235294117647,0.8333333333333334,2.3500170707702637
121,0.2622275948524475,0.8941176470588236,0.8333333333333334,2.368544340133667
122,0.26086702942848206,0.9,0.8333333333333334,2.3867547512054443
123,0.25927579402923584,0.8941176470588236,0.8333333333333334,2.406160831451416
124,0.2580466568470001,0.8941176470588236,0.8333333333333334,2.4254441261291504
125,0.2571760416030884,0.8941176470588236,0.8333333333333334,2.444885492324829
126,0.25676119327545166,0.8941176470588236,0.8333333333333334,2.46418833732605
127,0.2574789524078369,0.8823529411764706,0.8333333333333334,2.4835028648376465
128,0.26071426272392273,0.8823529411764706,0.8888888888888888,2.503336191177368
129,0.2719855010509491,0.888235294117647,0.8333333333333334,2.5227835178375244
130,0.2804965376853943,0.8823529411764706,0.8888888888888888,2.5422418117523193
131,0.27284109592437744,0.888235294117647,0.8333333333333334,2.5618784427642822
132,0.25238722562789917,0.888235294117647,0.8333333333333334,2.581122398376465
133,0.2600868046283722,0.8823529411764706,0.8888888888888888,2.599749803543091
134,0.2681441903114319,0.8941176470588236,0.8333333333333334,2.617858409881592
135,0.2521463632583618,0.8823529411764706,0.8333333333333334,2.6370465755462646
136,0.2533878684043884,0.8823529411764706,0.8888888888888888,2.656367540359497
137,0.2626629173755646,0.888235294117647,0.8333333333333334,2.6759908199310303
138,0.2506556212902069,0.8941176470588236,0.8333333333333334,2.695350170135498
139,0.24837720394134521,0.9,0.8888888888888888,2.7146830558776855
140,0.25611650943756104,0.8941176470588236,0.8333333333333334,2.7340431213378906
141,0.24877722561359406,0.9,0.8333333333333334,2.7533624172210693
142,0.2441786527633667,0.9058823529411765,0.8333333333333334,2.772797107696533
143,0.25031012296676636,0.888235294117647,0.8333333333333334,2.7922780513763428
144,0.2498016357421875,0.9,0.8333333333333334,2.8113365173339844
145,0.24248988926410675,0.9,0.8333333333333334,2.8298256397247314
146,0.24150514602661133,0.9,0.8333333333333334,2.847909450531006
147,0.24562130868434906,0.9058823529411765,0.8333333333333334,2.867353916168213
148,0.24486759305000305,0.9,0.8333333333333334,2.886612892150879
149,0.23880070447921753,0.9,0.8333333333333334,2.9060652256011963
150,0.2372286468744278,0.9,0.8333333333333334,2.925407648086548
151,0.2396407425403595,0.9058823529411765,0.8333333333333334,2.9447996616363525
152,0.23971858620643616,0.9,0.8333333333333334,2.964355707168579
153,0.23710057139396667,0.9,0.8333333333333334,2.983901023864746
154,0.23327450454235077,0.9058823529411765,0.8333333333333334,3.00339412689209
155,0.231552392244339,0.9,0.8333333333333334,3.0230419635772705
156,0.2318883091211319,0.9117647058823529,0.8333333333333334,3.0421693325042725
157,0.233377143740654,0.9058823529411765,0.8333333333333334,3.060710906982422
158,0.2379649430513382,0.9058823529411765,0.8333333333333334,3.0788280963897705
159,0.24669012427330017,0.888235294117647,0.8888888888888888,3.098271608352661
160,0.26207658648490906,0.9,0.8333333333333334,3.1171860694885254
161,0.2570077180862427,0.9058823529411765,0.8333333333333334,3.136598587036133
162,0.23632745444774628,0.9117647058823529,0.8333333333333334,3.155996322631836
163,0.22461602091789246,0.9058823529411765,0.8333333333333334,3.1754958629608154
164,0.23875945806503296,0.8941176470588236,0.8888888888888888,3.1949567794799805
165,0.24430297315120697,0.9117647058823529,0.8333333333333334,3.2144317626953125
166,0.22520802915096283,0.9117647058823529,0.8333333333333334,3.2339065074920654
167,0.22496959567070007,0.9058823529411765,0.8888888888888888,3.2531943321228027
168,0.2381850779056549,0.9058823529411765,0.8333333333333334,3.271695852279663
169,0.23044760525226593,0.9117647058823529,0.8333333333333334,3.2898006439208984
170,0.21843221783638,0.9117647058823529,0.8333333333333334,3.3092451095581055
171,0.22258049249649048,0.9117647058823529,0.8333333333333334,3.328615427017212
172,0.22689485549926758,0.9117647058823529,0.8333333333333334,3.3476786613464355
173,0.22002726793289185,0.9117647058823529,0.8333333333333334,3.367000102996826
174,0.21404293179512024,0.9117647058823529,0.8333333333333334,3.387082815170288
175,0.21835751831531525,0.9058823529411765,0.8333333333333334,3.4063758850097656
176,0.22405624389648438,0.9176470588235294,0.8333333333333334,3.4258484840393066
177,0.2221483588218689,0.9117647058823529,0.8333333333333334,3.445295810699463
178,0.21438473463058472,0.9117647058823529,0.8333333333333334,3.4645802974700928
179,0.2086341828107834,0.9117647058823529,0.8333333333333334,3.4837567806243896
180,0.211435928940773,0.9176470588235294,0.8333333333333334,3.5021743774414062
181,0.21566142141819,0.9117647058823529,0.8333333333333334,3.520387887954712
182,0.21492722630500793,0.9117647058823529,0.8333333333333334,3.5397109985351562
183,0.20941676199436188,0.9176470588235294,0.8333333333333334,3.5590696334838867
184,0.20355767011642456,0.9235294117647059,0.8333333333333334,3.5784964561462402
185,0.20122164487838745,0.9235294117647059,0.8333333333333334,3.5982348918914795
186,0.2023930549621582,0.9117647058823529,0.8333333333333334,3.617800235748291
187,0.2054947167634964,0.9235294117647059,0.8333333333333334,3.6377475261688232
188,0.21180644631385803,0.9176470588235294,0.8333333333333334,3.657355785369873
189,0.22206564247608185,0.9,0.8888888888888888,3.677011489868164
190,0.23835626244544983,0.9117647058823529,0.8333333333333334,3.696765422821045
191,0.2305004596710205,0.9176470588235294,0.8333333333333334,3.7174012660980225
192,0.208043172955513,0.9294117647058824,0.8333333333333334,3.737173557281494
193,0.1926254779100418,0.9176470588235294,0.8333333333333334,3.7568893432617188
194,0.20621302723884583,0.9176470588235294,0.8333333333333334,3.7764437198638916
195,0.21716903150081635,0.9176470588235294,0.8333333333333334,3.7960448265075684
196,0.1990370750427246,0.9235294117647059,0.8333333333333334,3.8153767585754395
197,0.18874847888946533,0.9235294117647059,0.8333333333333334,3.834413528442383
198,0.1993100494146347,0.9176470588235294,0.8333333333333334,3.854449510574341
199,0.20101125538349152,0.9294117647058824,0.8333333333333334,3.8727283477783203
